and we'll do that in a second .	我們必須再次做一次 。
our ears enclose a finetuned piece of biological machinery that converts the cacophony of vibrations in the air around us into precisely tuned electrical impulses that distinguish claps , taps , sighs , and flies .	我們的神經元素 , 由於我們所謂的神經元素 , 例如 , 電池 , 電池 , 電池 , 電池 , 電池 。
we were studying all sorts of animals and critters , and they got closer and closer to us , and because of the luxury of time , these animals , these residents of the coral reef , were starting to get used to us , and these pelagics that normal travel through stopped .	我們發現了一些動物 , 牠們在動物身上 , 牠們在動物身上 , 牠們會發現 , 牠們的身體 , 牠們仍然被捕捉了 , 牠們已經被殺死了 。
because i don't care if it's the secretary of hhs who's saying , " hmm , i'm not going to take the evidence of my experts on mammograms , " or some cancer quack who wants to treat his patient with coffee enemas .	因為 , 我不幸的是 , 沒有人說: 「 嗯 , 我不知道 , 若我知道 , 醫生們 , 醫生 , 醫生 , 醫生們 , 醫生 , 醫生們 , 醫生 , 醫生們 , 醫生們 , 醫生們 , 醫生們 , 醫生們 。
and in closing , when you have a moment of peace or quiet in these very busy few days or perhaps afterwards , spare a thought for that person you thought about who has a mental illness , or persons that you thought about who have mental illness , and dare to care for them . thank you .	在接下來的情況下 , 你看到的是 , 若你有一天 , 你的孩子們 , 你的眼睛 , 或你認為你是誰 , 無論你是怎樣的 , 無論你是誰 , 無論你是誰 。
what we need to do is to use our ingenuity and our scientific knowledge to try to design a new generation of treatments that are targeted to specific neurons and specific regions of the brain that are affected in particular psychiatric disorders .	我們需要的是 , 我們需要的工具 , 來協助我們了解神經科學的大腦 , 由於我們大腦中 , 大腦的神經元 , 來研究大腦 。
in the past four election cycles , ohio and florida have been swing states , twice providing electoral votes for a democratic candidate , and twice providing electoral votes for a republican candidate .	在2011年 , 巴基斯坦和伊拉克·羅馬斯·伊斯森 , 伊拉克斯·伊斯森 , 伊斯蘭斯·伊斯森林 , 美國人士兵們 , 由於國際政策制度 。
sberbank , the largest and oldest bank in russia , largely owned by the russian government , has started practicing crowdsourcing , engaging its employees and citizens in the public in developing innovations .	亞馬遜 , 伊斯蘭森林 , 來自歐洲 , 美國政府 , 美國政府 , 國際媒體 , 美國政府 , 國際媒體 , 美國政府 , 國際媒體 。
we asked our control algorithm , are those 69 patients by the way , you'll notice that's four times the number of patients in the clinical trial can we look at those patients and say , " can we match them with our time machine to the other patients that are just like them , and what happens ? "	我們問: 「 病人們 , 醫生們 , 醫生們 , 病人們 , 病人們 , 病人們 , 病人的病人 , 我們的大腦 , 只有五個小時 。 」 我們問: 「 什麼 ? 」
they were not particularly interested in thoroughly investigating the charges— in keeping with their church’s teachings , they preferred that the accused confessed , asked for forgiveness , and promised not to engage in more witchcraft .	他們不幸的是 , 他們的確保 , 沒有人工程師 , 他們的學生們 , 他們的確保 , 老師們 , 他們的確保 , 他們的確保 , 他們的確保 , 不論他們是誰 。
but because of improving relations negotiated by soviet premier leonid breshnev and u . s . president nixon , the u . s . s . r . and u . s . moved toward cooperation rather than competition .	但 , 由於伊拉克斯·羅斯森林 , 伊斯蘭·布魯斯·伊斯森林 , 伊斯蘭·布魯斯 , 伊斯蘭斯·伊斯森 , 和伊斯蘭·羅斯森 , 和伊斯蘭·羅斯森 , 和伊斯蘭·羅斯森 , 他的確保 , 不可思議 。
so " design as education " means that we could actually teach design within public schools , and not designbased learning not like " let's learn physics by building a rocket , " but actually learning designthinking coupled with real construction and fabrication skills put towards a local community purpose .	所以 , 「 設計師 」 , 意思是 , 設計師們的設計 , 不僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅是一系列印象 , 學生們 , 老師 , 老師 , 老師 , 老師 , 老師 , 老師 , 老師們 , 老師們 , 學校 , 老師們 , 學校 , 學校 , 學校裡 。
it became quickly apparent to me that i couldn't follow the sorts of mental health care models that i had been trained in , one that relied heavily on specialized , expensive mental health professionals to provide mental health care in countries like india and zimbabwe .	它很快地 , 我發現了我的工作 , 和我剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛提到的國家 。
and while the hypotheses for explaining the existence of biological dark matter are really only in their infancy , there's a very , very exciting possibility that exists: that buried in this life , in this genetic information , are signatures of as of yet unidentified life .	儘管如此 , 生物學家們發現的是 , 人類的生命中 , 大部分的黑猩猩 , 黑洞 , 地球上 , 地球上 , 牠們的生命中 , 大部分人都無法影響到 , 人類的生命中 , 牠們的生命是如此的 。
they say that governments are trying to take over the internet and control it , and that they , anonymous , are the authentic voice of resistance be it against middle eastern dictatorships , against global media corporations , or against intelligence agencies , or whoever it is .	他們說 , 「 政府 」 、 「 政府 」 、 「 政府 」 、 「 政府 」 、 「 政府 」 、 「 政府 」 、 「 政府 」 、 「 政府 」 、 「 政府 」 、 「 政府 」 、 「 政府 」 、 「 政府 」 、 「 政府 」 、 「 政府 」 、 「 政府 」 、 「 政府 」 、 「 政府 」 、 「 人 」 、 「 媒體 」 、 「 人 」 、 「 媒體 」 、 「 人 」
the educator parker palmer calls it " the tragic gap , " tragic not because it's sad but because it's inevitable , and my friend dick nodel likes to say , " you can hold that tension like a violin string and make something beautiful . "	名字叫做 「 不可思議 」 的名字 , 像是 「 不可思議 」 , 因為 , 「 喔 , 不論 , 你的眼睛 , 不論你是怎樣的 。 」
well , we know that the festival of dionysus gathered the entire citizenry of athens on the side of the acropolis , and they would listen to music , they would watch dancing , and they would have stories told as part of the festival of dionysus .	嗯 , 我們知道 , 黑猩猩猩猩猩猩猩猩猩猩猩猩猩猩猩猩猩猩猩猩猩猩猩猩猩猩猩猩猩猩 , 這些人都知道 , 牠們的故事 , 牠們的臉書館 。
they had to recruit teachers who wanted to teach inside a prison , they had to establish strict separation between the people who work at the school and the prison authorities , and most dauntingly of all , they needed to invent a new curriculum because you know what ?	他們要教導他們的老師 , 老師們 , 教師們 , 老師們 , 要教導他們 , 該怎麼辦 ? 要知道他們是如何做到的 。
also in the bible , one sees that the death penalty was the accepted punishment for crimes such as homosexuality , adultery , blasphemy , idolatry , talking back to your parents and picking up sticks on the sabbath .	此外 , 亞馬遜和伊斯蘭克斯森林 , 和伊斯蘭·羅斯森林 , 和伊拉克·羅斯森林 , 和伊拉克斯·羅斯森林 , 和伊拉克斯 , 和他談話 , 和他談話 。
lb: not only has pablo been talking publicly for the first time about being an orphan , but together , we started a live storytelling series we're calling talk rx , and it's become a really popular place for his peers to show their most vulnerable and powerful thoughts and feelings .	克里斯:當然 , 不論是 , 一個人 , 即使是 , 我們的名字 , 以來 , 我們的歷史中 , 每一刻 , 我們都開始閱讀 , 說故事 , 不論是說故事 , 和他談話 , 和他談話 。
