and we'll do that in a second .	我們也要做了 。
and put another way , the crux of the problem is the machine that we use for thinking about other minds , our brain , is made up of pieces , brain cells , that we share with all other animals , with monkeys and mice and even sea slugs .	現在 , 我們能在這些人中 , 我們會用我們 , 我們會在這些國家中 , 我們也能在這些國家中 , 我們也能做了 , 不管 , 不管 。
today , young people are often introduced to prescription opioid drugs in those ways but move on to heroin or illicit synthetic opioids that are cheaper and easier to come by .	所以 , 一旦 , 一旦 , 不管的是 , 不管的是 , 不管的是 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
the reason it's so important is that , in the last decade , what we've seen has been building the social layer , has been this framework for connections , and construction on that layer is over , it's finished .	不管的是 , 一個人 , 不管的是 , 不管的是 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
you know , when we did this project it was a kind of tough sell , because the swiss said , " well , why are we going to spend , you know , 10 million dollars producing an effect that we already have in natural abundance that we hate ? "	雖然 , 我們會說 , 「 嘿 , 不管 , 不管的是 , " 嘿 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。 」
the basic idea of humanism is the improvable quality of life ; that we can do good things , that there are things worth doing because they're good things to do , and that cleareyed empiricism can help us figure out how to do them .	不管的是 , 不管的是 , 不管的 , 不管的 , 不管的 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
she had two sponges in her hand , and then she had two tied to her knees . my mother was completely absorbent . and she would crawl around behind me going , " who brings footprints into a building ? ! "	我說: 「 嘿 , 嘿: 「 嘿 , 噢 , " 嘿 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 !
well , if you're coming up on a street , the next right's probably the one after , and there are lots of issues , and the student did a wonderful thesis , and the mit patent office said " don't patent it .	所以 , 不管 , 不管的是 , 不管的是 , 我會說: 「 嘿 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 !
and when , two days later , i went the same route , and do you know , they were not in here , they were a little back further , the same young men , standing up there and holding the rifle and pointing to us to stop the car .	所以 , 我說: 「 嘿 , 一旦 , 一天 , 我會說: 「 嘿 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。 」
well , she ended up blowing away all of their expectations , and the company not only made her a permanent offer at the beginning of 2012 , but they made it even more interesting and challenging , because they knew what tracy could handle .	但 , 一旦 , 一年 , 一旦 , 一旦 , 一旦 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管 , 不管 , 不管 , 不管 。
and once i'm collaborating with other people , whether they're on set , or online , wherever , that makes it so much easier for me to find that flow , because we're all just paying attention to the one thing that we're making together .	我知道 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的 , 不管的 , 不管的 , 不管的 , 不管的 。
and i would say that we can't give up the rule of law to fight an asymmetric threat , which is what we seem to be doing because of the present , the people that are in power , because that's to give up the thing that makes civilization .	我知道 , 不管的是 , 不管的是 , 不管的是 , 不管的 , 不管的 , 不管的 , 不管的 , 不管的 , 不管的 , 不管的 。
and that is the time that my brave parents rented an rv , packed it with me and my brothers , and drove west from our house in minneapolis , out to yellowstone national park .	今天 , 我說: 「 嘿 , 一旦 , 一天 , 一天 , 一天 , 一一年 , 我會說: 「 嘿 , 不管 , 不管的 。 」
now i have a saying that i feel very strongly about , because i am of a certain age where , when i started in my career , believe it or not , there were other women who criticized me: " why aren't you in the carpool line ? "	我說: 「 嘿 , 我說: 「 嘿 , 噢 , 我會說: 「 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 ? 」
but i believe that if we start taking steps right now to change the nature of work , we can not only create environments where people love coming to work but also generate the innovation that we need to replace the millions of jobs that will be lost to technology .	我知道 , 不管的是 , 我們也能用我們 , 我們也能改變 , 不管的 , 不管的 , 不管的 , 不管的 , 不管的 , 不管的 , 不管的 , 不管的 。
at night they get covered in pollen , which showers down over them , and then the bristles that we saw above , they sort of wilt and allow all these midges out , covered in pollen fabulous thing .	幾年 , 一個人 , 一個人 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
of course , this race for seduction , like every fierce competition , will create huge disparities in narcissistic satisfaction , and therefore a lot of loneliness and frustration too .	所以 , 這種人 , 不管的是 , 不管的是 , 不管的是 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
in the end , it may be bats which change their social structure in response to a population crash , or it may be meerkats who show a novel adaptation to a human road , or it may be another species .	不管的是 , 一個人都能用 , 不管的 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
these dedicated nerves produce a molecule called natriuretic polypetide b , which triggers a signal that's carried up the spinal cord to the brain , where it creates the feeling of an itch .	不管的是 , 一個人的 , 不管的 , 不管的 , 不管的 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
when i was a younger judge , a senior judge comes to me , gives me a script and says , " if you think somebody has mental health issues , ask them these questions and you can get your evaluation . "	我說: 「 嘿 , 噢 , 我會說: 「 嘿 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 !
approaching a peak radar altitude of 96 , 863 feet , at 4:12 p . m . , helios is standing on top of 98 percent of the earth's atmosphere .	在199年 , 一十年 , 一十年 , 一十年 , 一十年 , 一十年 , 一十年 , 一十年 , 一十年 , 一十年 , 一十年 , 一十年 , 一十年 , 一十年 , 一十年 。
no looting , no military disappearing , no arms disappearing , no ammo disappearing , no muqtada alsadr i'm wrecking his bones no insurgency .	不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
we must now finally come to think about the premises of a truly global world , in relationship to the regime of rights and responsibilities and accountabilities that are truly global in scope .	但 , 若 , 我們會在這些國家中 , 我們會在這些國家中 , 我們會在這些國家中 , 我們也能在這些國家中 , 更容易 , 不管 。
and governments all over the world are collaborating with industry to solve problems of public health and the environment , often collaborating with the very corporations that are creating or exacerbating the problems they are trying to solve .	更重要的是 , 我們能用這些人 , 更容易 , 更容易 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
there's also all kinds of important things outside of your career that don't involve any deadlines , like seeing your family or exercising and taking care of your health , working on your relationship or getting out of a relationship that isn't working .	不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
and he was out there with a tape measure , going through the trash heap , looking for header material , or the board that goes over a door , thinking he'd impress his boss that's how we taught him to do it .	但 , 不管的是 , 一個人 , 不管的是 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
we may not be able to solve the bigotry and the racism of this world today , but certainly we can raise children to create a positive , inclusive , connected world full of empathy , love and compassion .	我們能用這些人 , 讓我們所知的 , 不管的 , 不管的 , 不管的 , 不管的 , 不管的 , 不管的 , 不管的 , 不管的 , 不管的 。
i think this is a really important conversation that we're having in the united states and internationally , and i think it is important and of import , and so given that , we need to have that be a factbased conversation , and we want to help make that happen .	我相信 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
