and we'll do that in a second .	我們在這裡的一件事 。
and i'm not talking here about just experts who are telling you what you're seeing , but really people who are passionate about the various nooks and crannies of the universe , who can share their enthusiasm and can make the universe a welcoming place .	我的意思是 , 即使你知道 , 不管是 , 即使你會把你說 , 不管是 , 即使是一群人 , 即使你是一群人 , 即使是一百個人 。
so i hope i've left you with a better appreciation , a new appreciation of all of your voices and the role it plays inside and outside of you as your voice is a very critical determinant of what makes you humans and of how you interact with the world .	我知道 , 若我能把你們看過一件事 , 即使你可以把你說: 「 嘿 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 更好的 。
that's why 10 years later , it continues to shock me , knowing that 96 percent of genome studies associating common genetic variation with specific diseases have focused exclusively on individuals of european ancestry .	今天 , 我在195年 , 我在1995年的研究中 , 最有趣的 , 例如我所謂的 「 經濟 」 的 「 經濟 」 的 「 大型 」 。
if the printing process is successful , the cells in the synthetic tissue will begin to behave the same way cells do in real tissue: signaling to each other , exchanging nutrients , and multiplying .	如果細胞的細胞 , 即使是大量的細胞 , 即使是細胞的細胞 , 即使我們有不同的細胞 , 像是 「 細胞 」 的 「 細胞 」 的細胞 。
so if i can make an analogy , let's say that you were trying to tell the difference between a good restaurant , a healthy restaurant and a sick restaurant , and all you had was the list of ingredients that they had in their larder .	所以 , 如果我知道 , 若你能把這些人都不需要 , 即使你會把這些人都不需要 , 即使你會把你所謂的 , 即使你會被更好的一部分 。
now , we no longer refer to africanamericans as " colored , " but this longstanding joke about our perpetual lateness to church , to cookouts , to family events and even to our own funerals , remains .	現在 , 我們有一群人 , 即使是一群人 , 都在美國人中 , 都不太好 , 即使我們是一群人 , 即使是一群人 , 即使是一群人 。
harvard professor dr . david williams , the person who pioneered the tools that have proven these linkages , says that the more marginalized groups in our society experience more discrimination and more impacts on their health .	不管 , 她們的女性 , 即使是一群人 , 即使是最好的女性 , 即使他們有多人 , 讓他們更健康 , 讓他們更健康的行為 。
the original version of the story , the one that i tried last summer , that pairs the personal questions with four minutes of eye contact , was referenced in this article , but unfortunately it was never published .	不幸的是 , 幾個月後 , 我發現了一件事 , 即使是我所謂的 , 即使是很棒的 。
what if you could change the sperm and the ova , or change the newly fertilized egg , and give your offspring a better chance at a healthier life eliminate the diabetes , eliminate the hemophilia , reduce the risk of cancer ?	若你知道 , 即使你有多少人 , 或健康的健康 , 或 「 健康 」 或 「 健康 」 的 「 健康 」 或 「 健康 」 或 「 健康 」 或 「 健康 」 或 「 健康 」 的 「 健康 」 或 「 健康 」 或 「 健康 」 或 「 健康 」 或 「 健康 」 或 「 健康 」 。
rather , it's acting to control two different functions on two different circuits , so the reason there are two things wrong with our dopamine receptor flies is that the same receptor is controlling two different functions in two different regions of the brain .	所以 , 不管是 , 地球上 , 地球上 , 大部份的細胞 , 像是我們所謂的 。
just as a cork screw on a wine bottle converts winding motion into forward motion , these tiny creatures spin their helical tails to push themselves forward in a world where water feels as thick as cork .	即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使是最大的 。
at age 28 , i was introduced to the sport of handcycling , and then triathlon , and by luck , i met jason fowler , an ironman world champion , at a camp for athletes with disabilities .	幾個月後 , 我在195歲時 , 我發現 , 美國人 , 大小的小人 , 和我所謂的一部分 。
that was what the conclusion of the dartmouth atlas of healthcare was about , was saying that we can explain the geographic variations that occur in disease , in illness , in wellness , and how our healthcare system actually operates .	它是 「 科學 」 的 「 科學 」 的 「 人類 」 的 「 人類 」 的 「 人類 」 的 「 科學 」 和 「 人類 」 的 「 科學 」 和 「 人類 」 的 「 科學 」 和 「 人類 」 的 「 人類 」 和 「 人類 」 的 「 人類 」 和 「 人類 」 的 「 人類 」 。
we see it when countries pull out of international climate agreements like the kyoto protocol and the paris accord , and we see it when industry fails to meet its emissions reduction targets .	我們有一百個國家 , 以一群公司 , 以一群公司 , 都在美國各地各地各地 , 和其他人工程師 , 和其他人工程師 。
she had started her business squatting in an abandoned garage , sewing sheets and pillow cases she would take to markets all around the city so that she could support the 12 or 13 family members who were counting on her for survival .	她的父母媽 , 她的父母媽 , 她的父母媽 , 她的父母媽媽 , 她的父母媽媽 , 她的父母媽媽 , 她的父母媽媽媽媽媽媽媽媽媽的孩子 。
so there's a long history of extraordinary state infrastructural projects in china , which i suppose helps us to explain what we see today , which is something like the three gorges dam and many other expressions of state competence within china .	所以 , 今天 , 美國的美國人 , 美國人 , 美國人 , 美國人 , 美國人 , 美國人 , 美國人 , 美國人 , 都在世界各地 。
so we've all heard of mris . mris use magnetic fields and radio waves and they take snapshots of your brain or your knee or your stomach , grayscale images that are frozen in time .	想像一下 , 我們的身體會被稱為 「 黑人 」 的 「 光 」 的 「 光 」 的 「 光 」 的 「 光 」 的 「 光 」 的 「 光 」 的 「 光 」 的 「 光 」 的 「 光 」 的 「 光 」 。
i am blessed to lead a wonderful , culturally diverse team , and in the last 12 months , we've lost five parents , including my own father , and most recently , a former colleague who died at 41 from bowel cancer .	我的意思是 , 即使我在199歲時 , 她會說: 「 嘿 , 美國人 , 我在198年 , 我在美國的家家中 , 美國人 , 和我家的家人 。
but it just so happened , two days later , i had to travel up the road to harlem , where i found myself sitting in an urban farm that had once been a vacant lot , listening to a man named tony tell me of the kids that showed up there every day .	但 , 今天 , 我還在那兒裡 , 每個月後 , 我就在那兒兒裡 , 每個孩子 , 一半的孩子 , 都在我家中 , 每次 , 每個孩子 , 都在我家中 , 孩子們都在我家裡 。
you can see here , the blue dots on the top , the light ones , those are the people in the study in pnas that you wanted to be on . and the red ones are the ones , the pink ones on the bottom are the ones you didn't want to be .	你可以看到這張圖圖的圖件 , 像是你所看到的 , 像是你所謂的 , 像是你所謂的 , 像是你所謂的 , 像是你所謂的 。
look what happened: in this study , students who were not taught this growth mindset continued to show declining grades over this difficult school transition , but those who were taught this lesson showed a sharp rebound in their grades .	舉例來說 , 即使是一件事 , 即使是一群人 , 即使是最好的孩子 , 即使是一群人 , 即使是一群人 。
